"axis","series","bin_unit","bin","variance","predicted","observed","fitted_predicted","lower","upper","unit","n_samples","probability","effective_sample_size","effective_size_type","effective_size_definition","uncertainty","scope","region","group"
"length",,"cm",101,26415386.6604076,19766.6930989097,17860.3642436584,19766.6930989097,9693.28155719911,29840.1046406203,"count",241,0.95,1057.43372643029,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/region/bin_unit","Region 2",
"length",,"cm",103,25539654.5336577,14115.1117345863,14958.0569628911,14115.1117345863,4210.08618258497,24020.1372865877,"count",241,0.95,1057.43372643029,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/region/bin_unit","Region 2",
"length",,"cm",105,19860678.8204128,9142.16219669276,9679.70816943359,9142.16219669276,407.519683135166,17876.8047102503,"count",241,0.95,1057.43372643029,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/region/bin_unit","Region 2",
"length",,"cm",107,15267601.59456,5382.192445096,5574.47278659328,5382.192445096,0,13040.5122880032,"count",241,0.95,1057.43372643029,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/region/bin_unit","Region 2",
"length",,"cm",109,12806428.8870889,2860.79375336793,3424.54716493916,2860.79375336793,0,9874.73481456169,"count",241,0.95,1057.43372643029,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/region/bin_unit","Region 2",
"length",,"cm",111,11258885.3275492,1399.65649368293,1998.38507036247,1399.65649368293,0,7976.17109890488,"count",241,0.95,1057.43372643029,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/region/bin_unit","Region 2",
"length",,"cm",113,9948171.819671,552.821683000639,1165.40750263802,552.821683000639,0,6734.68971673089,"count",241,0.95,1057.43372643029,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/region/bin_unit","Region 2",
"length",,"cm",115,9263491.99817782,196.90917900857,604.837369254407,196.90917900857,0,6162.25267681568,"count",241,0.95,1057.43372643029,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/region/bin_unit","Region 2",
"length",,"cm",117,8693160.10412627,58.5534027172635,332.75697588203,58.5534027172635,0,5837.3436361227,"count",241,0.95,1057.43372643029,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/region/bin_unit","Region 2",
"length",,"cm",119,8349245.39914517,6.31116606139771,185.561588543179,6.31116606139771,0,5669.63902030806,"count",241,0.95,1057.43372643029,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/region/bin_unit","Region 2",
"length",,"cm",121,,0,117.856328796725,0,,,"count",241,0.95,1057.43372643029,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/region/bin_unit","Region 2",
"length",,"cm",123,,0,39.1455987547688,0,,,"count",241,0.95,1057.43372643029,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/region/bin_unit","Region 2",
"length",,"cm",125,,0,43.9453588387931,0,,,"count",241,0.95,1057.43372643029,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/region/bin_unit","Region 2",
"length",,"cm",127,,0,12.9880954010725,0,,,"count",241,0.95,1057.43372643029,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/region/bin_unit","Region 2",
"length",,"cm",129,,0,51.5787584764796,0,,,"count",241,0.95,1057.43372643029,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/region/bin_unit","Region 2",
"length",,"cm",31,,0,65.6330426167318,0,,,"count",1139,0.95,10256.9446685767,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/group/bin_unit",,"All regions"
"length",,"cm",33,,0,30.4806907260487,0,,,"count",1139,0.95,10256.9446685767,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/group/bin_unit",,"All regions"
"length",,"cm",35,,0,46.6772896095815,0,,,"count",1139,0.95,10256.9446685767,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/group/bin_unit",,"All regions"
"length",,"cm",37,,0,44.3384413111099,0,,,"count",1139,0.95,10256.9446685767,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/group/bin_unit",,"All regions"
"length",,"cm",39,,0,60.1235429806008,0,,,"count",1139,0.95,10256.9446685767,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/group/bin_unit",,"All regions"
"length",,"cm",41,,2.38245444430478,106.158075359387,2.38245444430478,,,"count",1139,0.95,10256.9446685767,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/group/bin_unit",,"All regions"
"length",,"cm",43,,43.1810254100088,119.018015038922,43.1810254100088,,,"count",1139,0.95,10256.9446685767,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/group/bin_unit",,"All regions"
"length",,"cm",45,,344.394996217711,662.151734191792,344.394996217711,,,"count",1139,0.95,10256.9446685767,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/group/bin_unit",,"All regions"
"length",,"cm",47,,1412.83496589444,1738.10412506997,1412.83496589444,,,"count",1139,0.95,10256.9446685767,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/group/bin_unit",,"All regions"
"length",,"cm",49,,3448.4647199561,3798.83615936399,3448.4647199561,,,"count",1139,0.95,10256.9446685767,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/group/bin_unit",,"All regions"
"length",,"cm",51,,5414.90163032332,6610.1971485974,5414.90163032332,,,"count",1139,0.95,10256.9446685767,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/group/bin_unit",,"All regions"
"length",,"cm",53,2488865469.09374,6123.5574534416,5943.75580082461,6123.5574534416,0,103903.280350222,"count",1139,0.95,10256.9446685767,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/group/bin_unit",,"All regions"
"length",,"cm",55,2506069995.34374,7097.87064801919,6537.8545906549,7097.87064801919,0,105214.967470592,"count",1139,0.95,10256.9446685767,"working","Sum of original square-fita working sample sizes; MFCL information-weight convention","Square-fita working-normal reference range; independent records and fixed within-tail shape","axis/group/bin_unit",,"All regions"
