"time","metric","group","value","unit","definition","initial_state","display_name","coverage","model","label"
1966,"spawning_biomass","Region 2",172608.385143194,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1967,"spawning_biomass","Region 2",166307.11342724,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1968,"spawning_biomass","Region 2",145462.264199438,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1969,"spawning_biomass","Region 2",125845.041551586,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1970,"spawning_biomass","Region 2",113568.712451857,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1971,"spawning_biomass","Region 2",101735.748459452,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1972,"spawning_biomass","Region 2",89426.3594717513,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1973,"spawning_biomass","Region 2",80231.7798794624,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1974,"spawning_biomass","Region 2",72148.1268517888,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1975,"spawning_biomass","Region 2",67327.9219868867,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1976,"spawning_biomass","Region 2",71650.8182163351,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1977,"spawning_biomass","Region 2",85021.2682531804,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1978,"spawning_biomass","Region 2",93694.5156857489,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1979,"spawning_biomass","Region 2",92299.6338346585,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1980,"spawning_biomass","Region 2",83442.3230275352,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1981,"spawning_biomass","Region 2",73500.7448308193,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1982,"spawning_biomass","Region 2",67303.8520021873,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1983,"spawning_biomass","Region 2",68529.2486589113,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1984,"spawning_biomass","Region 2",73599.6626865948,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1985,"spawning_biomass","Region 2",76099.6989065861,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1986,"spawning_biomass","Region 2",76348.5157518508,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1987,"spawning_biomass","Region 2",73078.872183525,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1988,"spawning_biomass","Region 2",73215.7470253662,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1989,"spawning_biomass","Region 2",68667.231556728,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1990,"spawning_biomass","Region 2",70190.9501616304,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1991,"spawning_biomass","Region 2",72579.4992413696,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1992,"spawning_biomass","Region 2",75863.1798248615,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1993,"spawning_biomass","Region 2",80744.7905103747,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1994,"spawning_biomass","Region 2",81498.9469524061,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1995,"spawning_biomass","Region 2",85947.5287579687,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1996,"spawning_biomass","Region 2",89174.6636725742,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1997,"spawning_biomass","Region 2",92569.6348326476,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1998,"spawning_biomass","Region 2",95176.3400699758,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1999,"spawning_biomass","Region 2",97052.8757872085,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2000,"spawning_biomass","Region 2",91856.7849029516,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2001,"spawning_biomass","Region 2",85969.8679438897,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2002,"spawning_biomass","Region 2",82310.7196827266,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2003,"spawning_biomass","Region 2",78617.6896374405,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2004,"spawning_biomass","Region 2",77268.7930556306,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2005,"spawning_biomass","Region 2",85525.5379374322,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2006,"spawning_biomass","Region 2",93212.4811041921,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2007,"spawning_biomass","Region 2",95544.8584899498,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2008,"spawning_biomass","Region 2",91374.3151188262,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2009,"spawning_biomass","Region 2",89099.21056114,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2010,"spawning_biomass","Region 2",93109.9163280859,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2011,"spawning_biomass","Region 2",94552.7543642314,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2012,"spawning_biomass","Region 2",93644.3672659884,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2013,"spawning_biomass","Region 2",94047.9900018556,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2014,"spawning_biomass","Region 2",96560.0003748336,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2015,"spawning_biomass","Region 2",92127.9680065378,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2016,"spawning_biomass","Region 2",87655.9992601762,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2017,"spawning_biomass","Region 2",82781.4605474927,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
2018,"spawning_biomass","Region 2",80232.4238800826,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale",FALSE,"Spawning potential",1,"peel-4","Peel 4"
1954,"dynamic_unfished_spawning_biomass","Region 1",905624.388918303,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",0.916666666666742,"peel-4","Peel 4"
1955,"dynamic_unfished_spawning_biomass","Region 1",846786.53325758,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-4","Peel 4"
1956,"dynamic_unfished_spawning_biomass","Region 1",836167.720974943,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-4","Peel 4"
1957,"dynamic_unfished_spawning_biomass","Region 1",829068.117785076,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-4","Peel 4"
1958,"dynamic_unfished_spawning_biomass","Region 1",821919.137073208,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-4","Peel 4"
1959,"dynamic_unfished_spawning_biomass","Region 1",807746.507119106,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-4","Peel 4"
1960,"dynamic_unfished_spawning_biomass","Region 1",769879.837879649,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-4","Peel 4"
1961,"dynamic_unfished_spawning_biomass","Region 1",711479.711285869,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-4","Peel 4"
1962,"dynamic_unfished_spawning_biomass","Region 1",633591.012157265,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-4","Peel 4"
1963,"dynamic_unfished_spawning_biomass","Region 1",536048.605624929,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-4","Peel 4"
1964,"dynamic_unfished_spawning_biomass","Region 1",469483.709722568,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-4","Peel 4"
1965,"dynamic_unfished_spawning_biomass","Region 1",462184.024149744,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-4","Peel 4"
1966,"dynamic_unfished_spawning_biomass","Region 1",488212.680817232,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-4","Peel 4"
1967,"dynamic_unfished_spawning_biomass","Region 1",486278.182139563,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-4","Peel 4"
1968,"dynamic_unfished_spawning_biomass","Region 1",432386.177088015,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-4","Peel 4"
1969,"dynamic_unfished_spawning_biomass","Region 1",379318.90175841,"t","Abundance weighted by the model reproductive coefficient and weight at age, on the MFCL biomass scale in the dynamic no-fishing counterfactual",FALSE,"Unfished spawning potential",1,"peel-4","Peel 4"
